instance_family,node_count,salesman_count,solver,runs,avg_objective,avg_time_seconds,avg_step_time_seconds,valid_runs
mixed,500,5,rand+nn,1,6113.616769,0.000265,0.000253,1
mixed,1000,3,2opt+greed,1,6959.53512,0.014238,0.014157,1
mixed,1000,3,lkh-wrapper-v2,1,6577.680204,8.72764,8.727613,1
mixed,1000,3,lkh-wrapper-v3,1,6811.984385,0.662613,0.662567,1
mixed,1000,3,rand+nn,1,13457.533581,0.002347,0.002316,1
mixed,1000,5,2opt+greed,1,9047.291038,0.00828,0.008234,1
mixed,1000,5,lkh-wrapper-v2,1,7353.367482,8.298246,8.298209,1
mixed,1000,5,lkh-wrapper-v3,1,7443.722548,0.462535,0.462495,1
mixed,1000,5,rand+nn,1,19854.800932,0.00088,0.000858,1
mixed,1000,7,2opt+greed,1,12042.166974,0.011125,0.01103,1
mixed,1000,7,lkh-wrapper-v2,1,7285.841514,12.170232,12.170204,1
mixed,1000,7,lkh-wrapper-v3,1,7651.941065,2.895788,2.895738,1
mixed,1000,7,rand+nn,1,23727.246992,0.001115,0.001085,1
high-m-stress,20,2,2opt+greed,1,58.75819,2.3e-05,1.4e-05,1
high-m-stress,20,2,lkh-wrapper-v2,1,53.663231,0.000561,0.000553,1
high-m-stress,20,2,lkh-wrapper-v3,1,53.663231,0.000361,0.000354,1
high-m-stress,20,2,rand+nn,1,73.545962,2e-05,1.3e-05,1
high-m-stress,20,3,2opt+greed,1,84.181462,2.4e-05,1.5e-05,1
high-m-stress,20,3,lkh-wrapper-v2,1,55.635805,0.000627,0.00062,1
high-m-stress,20,3,lkh-wrapper-v3,1,55.635805,0.000405,0.000398,1
high-m-stress,20,3,rand+nn,1,94.375576,2.2e-05,1.6e-05,1
high-m-stress,20,5,2opt+greed,1,129.432435,3.1e-05,1.8e-05,1
high-m-stress,20,5,lkh-wrapper-v2,1,57.414282,0.000485,0.000478,1
high-m-stress,20,5,lkh-wrapper-v3,1,57.414282,0.000428,0.000412,1
high-m-stress,20,5,rand+nn,1,130.456348,2.3e-05,1.4e-05,1
high-m-stress,50,2,2opt+greed,1,166.050404,5.7e-05,4.7e-05,1
high-m-stress,50,2,lkh-wrapper-v2,1,124.498505,0.003198,0.003187,1
high-m-stress,50,2,lkh-wrapper-v3,1,124.793283,0.001316,0.001307,1
high-m-stress,50,2,rand+nn,1,203.49768,3.2e-05,2.4e-05,1
high-m-stress,50,3,2opt+greed,1,193.371045,4.5e-05,3.4e-05,1
high-m-stress,50,3,lkh-wrapper-v2,1,122.335912,0.001802,0.001794,1
high-m-stress,50,3,lkh-wrapper-v3,1,122.335912,0.001853,0.001844,1
high-m-stress,50,3,rand+nn,1,257.400134,3.8e-05,2.9e-05,1
high-m-stress,50,5,2opt+greed,1,470.115895,4.4e-05,3.3e-05,1
high-m-stress,50,5,lkh-wrapper-v2,1,166.716658,0.002293,0.002285,1
high-m-stress,50,5,lkh-wrapper-v3,1,166.716658,0.002365,0.002357,1
high-m-stress,50,5,rand+nn,1,515.678295,2.9e-05,2.2e-05,1
high-m-stress,100,2,2opt+greed,1,354.336358,0.000193,0.000176,1
high-m-stress,100,2,lkh-wrapper-v2,1,260.581445,0.004735,0.004726,1
high-m-stress,100,2,lkh-wrapper-v3,1,257.859257,0.006034,0.006021,1
high-m-stress,100,2,rand+nn,1,415.010276,4.6e-05,3.9e-05,1
high-m-stress,100,3,2opt+greed,1,380.650044,0.000137,0.000126,1
high-m-stress,100,3,lkh-wrapper-v2,1,273.629503,0.023719,0.023696,1
high-m-stress,100,3,lkh-wrapper-v3,1,289.269668,0.006779,0.006763,1
high-m-stress,100,3,rand+nn,1,586.014189,4.8e-05,4e-05,1
high-m-stress,100,5,2opt+greed,1,576.0599,0.000118,0.000108,1
high-m-stress,100,5,lkh-wrapper-v2,1,328.755038,0.008724,0.008714,1
high-m-stress,100,5,lkh-wrapper-v3,1,342.820846,0.004895,0.004886,1
high-m-stress,100,5,rand+nn,1,991.575357,4.2e-05,3.3e-05,1
high-m-stress,200,2,2opt+greed,1,802.727477,0.000509,0.000495,1
high-m-stress,200,2,lkh-wrapper-v2,1,648.23706,0.024636,0.024609,1
high-m-stress,200,2,lkh-wrapper-v3,1,643.576837,0.021268,0.021253,1
high-m-stress,200,2,rand+nn,1,1102.794637,9e-05,8.2e-05,1
high-m-stress,200,3,2opt+greed,1,958.583741,0.000489,0.000476,1
high-m-stress,200,3,lkh-wrapper-v2,1,667.688172,0.025645,0.025624,1
high-m-stress,200,3,lkh-wrapper-v3,1,656.793286,0.017103,0.017091,1
high-m-stress,200,3,rand+nn,1,1186.35182,8.1e-05,7.3e-05,1
high-m-stress,200,5,2opt+greed,1,1167.997908,0.000458,0.000435,1
high-m-stress,200,5,lkh-wrapper-v2,1,709.715607,0.053156,0.053135,1
high-m-stress,200,5,lkh-wrapper-v3,1,757.291785,0.024156,0.02414,1
high-m-stress,200,5,rand+nn,1,1905.641089,7.3e-05,6.4e-05,1
high-m-stress,500,2,2opt+greed,1,2436.42337,0.005931,0.005896,1
high-m-stress,500,2,lkh-wrapper-v2,1,2094.264539,0.583549,0.583498,1
high-m-stress,500,2,lkh-wrapper-v3,1,2468.939369,0.481574,0.481549,1
high-m-stress,500,2,rand+nn,1,3647.007574,0.000308,0.000296,1
high-m-stress,500,3,2opt+greed,1,2801.241819,0.002747,0.002721,1
high-m-stress,500,3,lkh-wrapper-v2,1,2340.198558,0.64174,0.641717,1
high-m-stress,500,3,lkh-wrapper-v3,1,2341.721339,0.224604,0.22458,1
high-m-stress,500,3,rand+nn,1,4873.286528,0.000259,0.000246,1
high-m-stress,500,5,2opt+greed,1,3050.973887,0.002281,0.00225,1
high-m-stress,500,5,lkh-wrapper-v2,1,2586.276064,1.586712,1.586686,1
high-m-stress,500,5,lkh-wrapper-v3,1,2601.9635,0.519333,0.519307,1
high-m-stress,500,5,rand+nn,1,6872.010539,0.000223,0.00021,1
high-m-stress,1000,3,2opt+greed,1,6932.807166,0.018936,0.018772,1
high-m-stress,1000,3,lkh-wrapper-v2,1,6122.32691,12.449084,12.449063,1
high-m-stress,1000,3,lkh-wrapper-v3,1,6054.015376,5.251912,5.251877,1
high-m-stress,1000,3,rand+nn,1,11924.935888,0.003501,0.003467,1
high-m-stress,1000,5,2opt+greed,1,9805.833694,0.012637,0.012578,1
high-m-stress,1000,5,lkh-wrapper-v2,1,6417.445365,3.175733,3.175701,1
high-m-stress,1000,5,lkh-wrapper-v3,1,6567.890434,1.080262,1.080229,1
high-m-stress,1000,5,rand+nn,1,18795.18534,0.00155,0.001521,1
high-m-stress,1000,7,2opt+greed,1,9072.132756,0.007608,0.007569,1
high-m-stress,1000,7,lkh-wrapper-v2,1,7929.797571,14.68472,14.684696,1
high-m-stress,1000,7,lkh-wrapper-v3,1,7683.69601,3.502904,3.502826,1
high-m-stress,1000,7,rand+nn,1,22654.978971,0.000847,0.000823,1
