instance_family,node_count,salesman_count,solver,runs,avg_objective,avg_time_seconds,avg_step_time_seconds,valid_runs
clustered-center,100,2,2opt+greed,10,617.240381,0.000625,0.000617,10
clustered-center,100,2,grasp,10,559.661285,0.298852,0.298837,10
clustered-center,100,2,lkh-wrapper,10,568.289643,0.014517,0.014502,10
clustered-center,100,2,lkh-wrapper-v1,10,568.289643,0.01368,0.013666,10
clustered-center,100,2,lkh-wrapper-v2,10,524.597556,0.006505,0.006494,10
clustered-center,100,2,lkh-wrapper-v3,10,519.573536,0.007403,0.007392,10
clustered-center,100,2,rand+nn,10,836.48837,0.000553,0.000546,10
clustered-center,100,3,2opt+greed,10,735.008741,0.000741,0.000728,10
clustered-center,100,3,grasp,10,613.560548,0.454917,0.454903,10
clustered-center,100,3,lkh-wrapper,10,656.762681,0.016418,0.016392,10
clustered-center,100,3,lkh-wrapper-v1,10,656.762681,0.015922,0.015907,10
clustered-center,100,3,lkh-wrapper-v2,10,568.808214,0.007799,0.007788,10
clustered-center,100,3,lkh-wrapper-v3,10,563.920925,0.005974,0.005964,10
clustered-center,100,3,rand+nn,10,1111.163363,0.00059,0.000581,10
clustered-center,100,5,2opt+greed,10,1053.447403,0.000574,0.000566,10
clustered-center,100,5,grasp,10,827.064286,0.757101,0.757081,10
clustered-center,100,5,lkh-wrapper,10,929.640264,0.020577,0.020558,10
clustered-center,100,5,lkh-wrapper-v1,10,929.640264,0.020068,0.020047,10
clustered-center,100,5,lkh-wrapper-v2,10,603.848574,0.008749,0.008736,10
clustered-center,100,5,lkh-wrapper-v3,10,608.265431,0.006502,0.006492,10
clustered-center,100,5,rand+nn,10,1420.690325,0.000634,0.000625,10
clustered-center,100,7,2opt+greed,10,1336.286539,0.00061,0.000601,10
clustered-center,100,7,grasp,10,1045.276898,1.075591,1.075578,10
clustered-center,100,7,lkh-wrapper,10,1158.766738,0.02683,0.026811,10
clustered-center,100,7,lkh-wrapper-v1,10,1158.766738,0.026759,0.026742,10
clustered-center,100,7,lkh-wrapper-v2,10,601.462775,0.010743,0.010732,10
clustered-center,100,7,lkh-wrapper-v3,10,602.138545,0.00614,0.00613,10
clustered-center,100,7,rand+nn,10,1829.996667,0.000608,0.000596,10
clustered-center,200,2,2opt+greed,10,827.670802,0.001537,0.001528,10
clustered-center,200,2,grasp,10,776.455004,2.266612,2.266599,10
clustered-center,200,2,lkh-wrapper,10,780.290955,0.080516,0.080496,10
clustered-center,200,2,lkh-wrapper-v1,10,780.290955,0.080204,0.080184,10
clustered-center,200,2,lkh-wrapper-v2,10,743.858916,0.055192,0.055175,10
clustered-center,200,2,lkh-wrapper-v3,10,749.00698,0.058087,0.058073,10
clustered-center,200,2,rand+nn,10,1201.974752,0.001294,0.001283,10
clustered-center,200,3,2opt+greed,10,897.717033,0.001747,0.001737,10
clustered-center,200,3,grasp,10,807.952788,3.32917,3.32915,10
clustered-center,200,3,lkh-wrapper,10,818.722305,0.083638,0.083618,10
clustered-center,200,3,lkh-wrapper-v1,10,818.722305,0.081924,0.081903,10
clustered-center,200,3,lkh-wrapper-v2,10,729.442666,0.050028,0.050011,10
clustered-center,200,3,lkh-wrapper-v3,10,732.786504,0.030244,0.030228,10
clustered-center,200,3,rand+nn,10,1429.898002,0.001171,0.001161,10
clustered-center,200,5,2opt+greed,10,1177.400673,0.001518,0.001509,10
clustered-center,200,5,grasp,10,993.636193,4.981709,4.981686,10
clustered-center,200,5,lkh-wrapper,10,1061.923167,0.127679,0.127629,10
clustered-center,200,5,lkh-wrapper-v1,10,1061.923167,0.123843,0.123821,10
clustered-center,200,5,lkh-wrapper-v2,10,813.027711,0.054128,0.054111,10
clustered-center,200,5,lkh-wrapper-v3,10,819.094702,0.020931,0.020917,10
clustered-center,200,5,rand+nn,10,1927.115286,0.001729,0.00172,10
clustered-center,200,7,2opt+greed,10,1447.269947,0.001608,0.001597,10
clustered-center,200,7,grasp,10,1161.483444,6.130607,6.130585,10
clustered-center,200,7,lkh-wrapper,10,1265.69089,0.133869,0.13385,10
clustered-center,200,7,lkh-wrapper-v1,10,1265.69089,0.134209,0.134189,10
clustered-center,200,7,lkh-wrapper-v2,10,837.483221,0.065672,0.065656,10
clustered-center,200,7,lkh-wrapper-v3,10,873.002782,0.026711,0.026698,10
clustered-center,200,7,rand+nn,10,2408.175752,0.001449,0.00144,10
clustered-offset-depot,20,2,2opt+greed,10,430.286328,0.000259,0.000252,10
clustered-offset-depot,20,2,grasp,10,370.93767,0.005187,0.00518,10
clustered-offset-depot,20,2,lkh-wrapper,10,400.315924,0.000621,0.000615,10
clustered-offset-depot,20,2,lkh-wrapper-v1,10,400.315924,0.000754,0.000747,10
clustered-offset-depot,20,2,lkh-wrapper-v2,10,290.666717,0.000901,0.000893,10
clustered-offset-depot,20,2,lkh-wrapper-v3,10,291.932716,0.000826,0.000818,10
clustered-offset-depot,20,2,rand+nn,10,467.775815,0.000279,0.000271,10
clustered-offset-depot,20,3,2opt+greed,10,584.898499,0.000268,0.000259,10
clustered-offset-depot,20,3,grasp,10,472.445639,0.005586,0.005578,10
clustered-offset-depot,20,3,lkh-wrapper,10,515.107838,0.000463,0.000456,10
clustered-offset-depot,20,3,lkh-wrapper-v1,10,515.107838,0.000432,0.000425,10
clustered-offset-depot,20,3,lkh-wrapper-v2,10,282.511225,0.000989,0.000981,10
clustered-offset-depot,20,3,lkh-wrapper-v3,10,282.690497,0.000971,0.000959,10
clustered-offset-depot,20,3,rand+nn,10,613.439139,0.000244,0.000237,10
clustered-offset-depot,20,5,2opt+greed,10,897.782323,0.000266,0.000259,10
clustered-offset-depot,20,5,grasp,10,673.118862,0.006474,0.006463,10
clustered-offset-depot,20,5,lkh-wrapper,10,690.689239,0.000422,0.000416,10
clustered-offset-depot,20,5,lkh-wrapper-v1,10,690.689239,0.000451,0.000444,10
clustered-offset-depot,20,5,lkh-wrapper-v2,10,299.675448,0.000853,0.000846,10
clustered-offset-depot,20,5,lkh-wrapper-v3,10,298.822773,0.000849,0.00084,10
clustered-offset-depot,20,5,rand+nn,10,947.24084,0.000268,0.00026,10
clustered-offset-depot,50,2,2opt+greed,10,518.718563,0.000403,0.000395,10
clustered-offset-depot,50,2,grasp,10,453.812176,0.046437,0.046427,10
clustered-offset-depot,50,2,lkh-wrapper,10,482.296966,0.00343,0.003422,10
clustered-offset-depot,50,2,lkh-wrapper-v1,10,482.296966,0.003313,0.003305,10
clustered-offset-depot,50,2,lkh-wrapper-v2,10,406.69627,0.00316,0.003151,10
clustered-offset-depot,50,2,lkh-wrapper-v3,10,416.222616,0.002521,0.002512,10
clustered-offset-depot,50,2,rand+nn,10,650.881427,0.000407,0.000396,10
clustered-offset-depot,50,3,2opt+greed,10,705.744769,0.000402,0.000391,10
clustered-offset-depot,50,3,grasp,10,605.24911,0.067927,0.067915,10
clustered-offset-depot,50,3,lkh-wrapper,10,633.53864,0.003962,0.003949,10
clustered-offset-depot,50,3,lkh-wrapper-v1,10,633.53864,0.003778,0.003768,10
clustered-offset-depot,50,3,lkh-wrapper-v2,10,423.034735,0.002977,0.002969,10
clustered-offset-depot,50,3,lkh-wrapper-v3,10,422.592535,0.003653,0.003643,10
clustered-offset-depot,50,3,rand+nn,10,875.431287,0.000308,0.000302,10
clustered-offset-depot,50,5,2opt+greed,10,1037.386459,0.000346,0.000339,10
clustered-offset-depot,50,5,grasp,10,846.912641,0.104018,0.104005,10
clustered-offset-depot,50,5,lkh-wrapper,10,932.234442,0.003849,0.003839,10
clustered-offset-depot,50,5,lkh-wrapper-v1,10,932.234442,0.004078,0.004067,10
clustered-offset-depot,50,5,lkh-wrapper-v2,10,393.524886,0.002746,0.002737,10
clustered-offset-depot,50,5,lkh-wrapper-v3,10,385.208247,0.003074,0.003065,10
clustered-offset-depot,50,5,rand+nn,10,1178.141273,0.000479,0.00047,10
clustered-offset-depot,100,2,2opt+greed,10,617.808047,0.0007,0.000692,10
clustered-offset-depot,100,2,grasp,10,569.98282,0.300508,0.300495,10
clustered-offset-depot,100,2,lkh-wrapper,10,578.359297,0.012136,0.012123,10
clustered-offset-depot,100,2,lkh-wrapper-v1,10,578.359297,0.012397,0.012385,10
clustered-offset-depot,100,2,lkh-wrapper-v2,10,517.286173,0.007241,0.007231,10
clustered-offset-depot,100,2,lkh-wrapper-v3,10,519.259339,0.012393,0.012382,10
clustered-offset-depot,100,2,rand+nn,10,849.137125,0.00058,0.000572,10
clustered-offset-depot,100,3,2opt+greed,10,823.229754,0.000725,0.000716,10
clustered-offset-depot,100,3,grasp,10,727.63618,0.471711,0.471698,10
clustered-offset-depot,100,3,lkh-wrapper,10,760.611037,0.018449,0.018436,10
clustered-offset-depot,100,3,lkh-wrapper-v1,10,760.611037,0.018164,0.01815,10
clustered-offset-depot,100,3,lkh-wrapper-v2,10,565.122573,0.011135,0.011126,10
clustered-offset-depot,100,3,lkh-wrapper-v3,10,585.404118,0.012039,0.01203,10
clustered-offset-depot,100,3,rand+nn,10,1111.472816,0.000648,0.000639,10
clustered-offset-depot,100,5,2opt+greed,10,1170.854321,0.000673,0.000663,10
clustered-offset-depot,100,5,grasp,10,992.90943,0.805525,0.805507,10
clustered-offset-depot,100,5,lkh-wrapper,10,1072.709822,0.021559,0.021542,10
clustered-offset-depot,100,5,lkh-wrapper-v1,10,1072.709822,0.021821,0.021806,10
clustered-offset-depot,100,5,lkh-wrapper-v2,10,575.05717,0.010811,0.010801,10
clustered-offset-depot,100,5,lkh-wrapper-v3,10,569.24925,0.015805,0.015794,10
clustered-offset-depot,100,5,rand+nn,10,1552.487945,0.000659,0.00065,10
clustered-offset-depot,100,7,2opt+greed,10,1486.262769,0.000707,0.000697,10
clustered-offset-depot,100,7,grasp,10,1189.633293,1.07854,1.078528,10
clustered-offset-depot,100,7,lkh-wrapper,10,1269.107485,0.02628,0.026265,10
clustered-offset-depot,100,7,lkh-wrapper-v1,10,1269.107485,0.02804,0.028022,10
clustered-offset-depot,100,7,lkh-wrapper-v2,10,573.333898,0.009435,0.009424,10
clustered-offset-depot,100,7,lkh-wrapper-v3,10,595.21911,0.016258,0.016245,10
clustered-offset-depot,100,7,rand+nn,10,1885.064694,0.000727,0.000718,10
clustered-offset-depot,200,2,2opt+greed,10,902.498195,0.001833,0.001822,10
clustered-offset-depot,200,2,grasp,10,834.491627,1.911413,1.9114,10
clustered-offset-depot,200,2,lkh-wrapper,10,845.556259,0.082331,0.082313,10
clustered-offset-depot,200,2,lkh-wrapper-v1,10,845.556259,0.082581,0.082563,10
clustered-offset-depot,200,2,lkh-wrapper-v2,10,771.346474,0.028063,0.028048,10
clustered-offset-depot,200,2,lkh-wrapper-v3,10,811.660275,0.053262,0.053246,10
clustered-offset-depot,200,2,rand+nn,10,1270.712255,0.001266,0.001257,10
clustered-offset-depot,200,3,2opt+greed,10,1029.614179,0.001691,0.00168,10
clustered-offset-depot,200,3,grasp,10,939.825062,3.41806,3.418043,10
clustered-offset-depot,200,3,lkh-wrapper,10,950.928658,0.096909,0.096891,10
clustered-offset-depot,200,3,lkh-wrapper-v1,10,950.928658,0.099248,0.099229,10
clustered-offset-depot,200,3,lkh-wrapper-v2,10,785.431762,0.037647,0.037633,10
clustered-offset-depot,200,3,lkh-wrapper-v3,10,824.974436,0.07477,0.074756,10
clustered-offset-depot,200,3,rand+nn,10,1547.998482,0.001266,0.001256,10
clustered-offset-depot,200,5,2opt+greed,10,1422.383792,0.001524,0.001514,10
clustered-offset-depot,200,5,grasp,10,1251.521153,5.951956,5.951933,10
clustered-offset-depot,200,5,lkh-wrapper,10,1291.68257,0.13242,0.132398,10
