instance,path,node_count,salesman_count,solver,objective,time_seconds,valid,reference_solver,reference_objective,reference_time_seconds,reference_valid,objective_gap,relative_gap_percent
n100_m5_r09.txt,data\mtsp\generated\n100_m5_r09.txt,100,5,rand+nn,2197.234639858463,0.000565,True,ortools-gls,834.085259,5.000396,True,1363.149381,163.430461
n100_m5_r09.txt,data\mtsp\generated\n100_m5_r09.txt,100,5,2opt+greed,1566.8438900044548,0.00052,True,ortools-gls,834.085259,5.000396,True,732.758631,87.851766
n100_m5_r09.txt,data\mtsp\generated\n100_m5_r09.txt,100,5,grasp,1037.1702379512963,0.71031,True,ortools-gls,834.085259,5.000396,True,203.084979,24.348228
n100_m5_r09.txt,data\mtsp\generated\n100_m5_r09.txt,100,5,lkh-wrapper,1313.968196459189,0.023789,True,ortools-gls,834.085259,5.000396,True,479.882937,57.534039
n100_m5_r10.txt,data\mtsp\generated\n100_m5_r10.txt,100,5,rand+nn,2264.4394885545476,0.000441,True,ortools-gls,800.290013,5.0011,True,1464.149476,182.952361
n100_m5_r10.txt,data\mtsp\generated\n100_m5_r10.txt,100,5,2opt+greed,1321.2433959036034,0.000495,True,ortools-gls,800.290013,5.0011,True,520.953383,65.095575
n100_m5_r10.txt,data\mtsp\generated\n100_m5_r10.txt,100,5,grasp,1071.1003164510205,0.74835,True,ortools-gls,800.290013,5.0011,True,270.810303,33.839021
n100_m5_r10.txt,data\mtsp\generated\n100_m5_r10.txt,100,5,lkh-wrapper,1111.412703977488,0.01649,True,ortools-gls,800.290013,5.0011,True,311.122691,38.876243
n200_m2_r01.txt,data\mtsp\generated\n200_m2_r01.txt,200,2,rand+nn,1831.733847279142,0.000945,True,ortools-gls,1089.527381,5.000052,True,742.206466,68.121874
n200_m2_r01.txt,data\mtsp\generated\n200_m2_r01.txt,200,2,2opt+greed,1317.044629766514,0.00143,True,ortools-gls,1089.527381,5.000052,True,227.517249,20.882197
n200_m2_r01.txt,data\mtsp\generated\n200_m2_r01.txt,200,2,grasp,1213.1500195026865,2.176005,True,ortools-gls,1089.527381,5.000052,True,123.622639,11.346446
n200_m2_r01.txt,data\mtsp\generated\n200_m2_r01.txt,200,2,lkh-wrapper,1231.0616075411617,0.109855,True,ortools-gls,1089.527381,5.000052,True,141.534227,12.990424
n200_m2_r02.txt,data\mtsp\generated\n200_m2_r02.txt,200,2,rand+nn,1781.845114177317,0.006148,True,ortools-gls,1134.75161,5.001933,True,647.093504,57.025123
n200_m2_r02.txt,data\mtsp\generated\n200_m2_r02.txt,200,2,2opt+greed,1328.4860674430706,0.001959,True,ortools-gls,1134.75161,5.001933,True,193.734457,17.072851
n200_m2_r02.txt,data\mtsp\generated\n200_m2_r02.txt,200,2,grasp,1236.2737464184113,2.106168,True,ortools-gls,1134.75161,5.001933,True,101.522136,8.94664
n200_m2_r02.txt,data\mtsp\generated\n200_m2_r02.txt,200,2,lkh-wrapper,1237.757432201647,0.09264,True,ortools-gls,1134.75161,5.001933,True,103.005822,9.077389
n200_m2_r03.txt,data\mtsp\generated\n200_m2_r03.txt,200,2,rand+nn,1900.0195402735767,0.000925,True,ortools-gls,1109.650678,5.000327,True,790.368862,71.226817
n200_m2_r03.txt,data\mtsp\generated\n200_m2_r03.txt,200,2,2opt+greed,1259.0429563756647,0.001444,True,ortools-gls,1109.650678,5.000327,True,149.392278,13.463001
n200_m2_r03.txt,data\mtsp\generated\n200_m2_r03.txt,200,2,grasp,1241.5092088338815,2.168008,True,ortools-gls,1109.650678,5.000327,True,131.858531,11.882887
n200_m2_r03.txt,data\mtsp\generated\n200_m2_r03.txt,200,2,lkh-wrapper,1206.1171616064453,0.091279,True,ortools-gls,1109.650678,5.000327,True,96.466484,8.69341
n200_m2_r04.txt,data\mtsp\generated\n200_m2_r04.txt,200,2,rand+nn,1880.5246021634034,0.000933,True,ortools-gls,1129.640246,4.999999,True,750.884356,66.471105
n200_m2_r04.txt,data\mtsp\generated\n200_m2_r04.txt,200,2,2opt+greed,1191.9064157003277,0.001651,True,ortools-gls,1129.640246,4.999999,True,62.26617,5.512035
n200_m2_r04.txt,data\mtsp\generated\n200_m2_r04.txt,200,2,grasp,1212.7240397452933,2.278567,True,ortools-gls,1129.640246,4.999999,True,83.083794,7.35489
n200_m2_r04.txt,data\mtsp\generated\n200_m2_r04.txt,200,2,lkh-wrapper,1113.582617011457,0.058587,True,ortools-gls,1129.640246,4.999999,True,-16.057629,-1.421482
n200_m2_r05.txt,data\mtsp\generated\n200_m2_r05.txt,200,2,rand+nn,1898.3782489744935,0.001313,True,ortools-gls,1177.771774,5.001378,True,720.606475,61.183881
n200_m2_r05.txt,data\mtsp\generated\n200_m2_r05.txt,200,2,2opt+greed,1315.2665466109452,0.001839,True,ortools-gls,1177.771774,5.001378,True,137.494773,11.674144
n200_m2_r05.txt,data\mtsp\generated\n200_m2_r05.txt,200,2,grasp,1256.291653833635,2.222723,True,ortools-gls,1177.771774,5.001378,True,78.51988,6.666816
n200_m2_r05.txt,data\mtsp\generated\n200_m2_r05.txt,200,2,lkh-wrapper,1256.3392978031325,0.082355,True,ortools-gls,1177.771774,5.001378,True,78.567524,6.670862
n200_m2_r06.txt,data\mtsp\generated\n200_m2_r06.txt,200,2,rand+nn,1820.5188169008193,0.001509,True,ortools-gls,1138.35878,5.001313,True,682.160037,59.924872
n200_m2_r06.txt,data\mtsp\generated\n200_m2_r06.txt,200,2,2opt+greed,1230.813435331101,0.001547,True,ortools-gls,1138.35878,5.001313,True,92.454655,8.12175
n200_m2_r06.txt,data\mtsp\generated\n200_m2_r06.txt,200,2,grasp,1209.8292668066479,1.830847,True,ortools-gls,1138.35878,5.001313,True,71.470487,6.27838
n200_m2_r06.txt,data\mtsp\generated\n200_m2_r06.txt,200,2,lkh-wrapper,1174.2498805146502,0.047565,True,ortools-gls,1138.35878,5.001313,True,35.891101,3.152881
n200_m2_r07.txt,data\mtsp\generated\n200_m2_r07.txt,200,2,rand+nn,2041.8492243125934,0.000586,True,ortools-gls,1174.154763,5.002344,True,867.694461,73.899497
n200_m2_r07.txt,data\mtsp\generated\n200_m2_r07.txt,200,2,2opt+greed,1371.0308913726253,0.001098,True,ortools-gls,1174.154763,5.002344,True,196.876128,16.767477
n200_m2_r07.txt,data\mtsp\generated\n200_m2_r07.txt,200,2,grasp,1220.3418907206621,1.913907,True,ortools-gls,1174.154763,5.002344,True,46.187128,3.933649
n200_m2_r07.txt,data\mtsp\generated\n200_m2_r07.txt,200,2,lkh-wrapper,1276.1167642366759,0.126556,True,ortools-gls,1174.154763,5.002344,True,101.962001,8.683864
n200_m2_r08.txt,data\mtsp\generated\n200_m2_r08.txt,200,2,rand+nn,1886.2459105204582,0.000933,True,ortools-gls,1128.625585,5.001665,True,757.620326,67.127694
n200_m2_r08.txt,data\mtsp\generated\n200_m2_r08.txt,200,2,2opt+greed,1286.202004625679,0.00157,True,ortools-gls,1128.625585,5.001665,True,157.57642,13.961798
n200_m2_r08.txt,data\mtsp\generated\n200_m2_r08.txt,200,2,grasp,1172.2109592118763,2.53647,True,ortools-gls,1128.625585,5.001665,True,43.585374,3.86181
n200_m2_r08.txt,data\mtsp\generated\n200_m2_r08.txt,200,2,lkh-wrapper,1198.9493304738749,0.093193,True,ortools-gls,1128.625585,5.001665,True,70.323745,6.230919
n200_m2_r09.txt,data\mtsp\generated\n200_m2_r09.txt,200,2,rand+nn,1897.240085161091,0.000904,True,ortools-gls,1164.675834,5.00025,True,732.564251,62.898553
