instance_family,instance,path,node_count,salesman_count,solver,objective,time_seconds,valid,reference_solver,reference_objective,reference_time_seconds,reference_valid,objective_gap,relative_gap_percent
uniform,n100_m3_r10.txt,data\mtsp\generated\n100_m3_r10.txt,100,3,rand+nn,1684.8056447215968,0.000484,True,ortools-gls,784.00761,5.000676,True,900.798035,114.896593
uniform,n100_m3_r10.txt,data\mtsp\generated\n100_m3_r10.txt,100,3,2opt+greed,1044.1587495002595,0.000821,True,ortools-gls,784.00761,5.000676,True,260.15114,33.182221
uniform,n100_m3_r10.txt,data\mtsp\generated\n100_m3_r10.txt,100,3,grasp,909.7511173693698,0.489675,True,ortools-gls,784.00761,5.000676,True,125.743507,16.038557
uniform,n100_m3_r10.txt,data\mtsp\generated\n100_m3_r10.txt,100,3,lkh-wrapper,904.8394705187637,0.007915,True,ortools-gls,784.00761,5.000676,True,120.831861,15.412078
uniform,n100_m3_r10.txt,data\mtsp\generated\n100_m3_r10.txt,100,3,lkh-wrapper-v1,904.8394705187637,0.008623,True,ortools-gls,784.00761,5.000676,True,120.831861,15.412078
uniform,n100_m3_r10.txt,data\mtsp\generated\n100_m3_r10.txt,100,3,lkh-wrapper-v2,924.0559194949336,0.006604,True,ortools-gls,784.00761,5.000676,True,140.048309,17.863131
uniform,n100_m3_r10.txt,data\mtsp\generated\n100_m3_r10.txt,100,3,lkh-wrapper-v3,916.3605994697073,0.003769,True,ortools-gls,784.00761,5.000676,True,132.352989,16.881595
uniform,n100_m5_r01.txt,data\mtsp\generated\n100_m5_r01.txt,100,5,rand+nn,2185.1028798060865,0.000739,True,ortools-gls,795.98205,5.001226,True,1389.12083,174.516602
uniform,n100_m5_r01.txt,data\mtsp\generated\n100_m5_r01.txt,100,5,2opt+greed,1231.056337082655,0.000577,True,ortools-gls,795.98205,5.001226,True,435.074287,54.658806
uniform,n100_m5_r01.txt,data\mtsp\generated\n100_m5_r01.txt,100,5,grasp,1070.8830717987785,0.689118,True,ortools-gls,795.98205,5.001226,True,274.901022,34.536083
uniform,n100_m5_r01.txt,data\mtsp\generated\n100_m5_r01.txt,100,5,lkh-wrapper,1122.2372382165352,0.014884,True,ortools-gls,795.98205,5.001226,True,326.255188,40.987757
