instance_family,instance,path,node_count,salesman_count,solver,objective,time_seconds,valid,reference_solver,reference_objective,reference_time_seconds,reference_valid,objective_gap,relative_gap_percent
uniform,n50_m2_r01.txt,data\mtsp\generated\n50_m2_r01.txt,50,2,lkh-wrapper-v3,632.011215516927,0.001547,True,ortools-gls,576.990455,5.00128,True,55.020761,9.535818
uniform,n50_m2_r02.txt,data\mtsp\generated\n50_m2_r02.txt,50,2,lkh-wrapper-v1,672.6849989720785,0.00517,True,ortools-gls,525.30792,5.001175,True,147.377079,28.05537
uniform,n50_m2_r02.txt,data\mtsp\generated\n50_m2_r02.txt,50,2,lkh-wrapper-v2,616.0506223155766,0.002205,True,ortools-gls,525.30792,5.001175,True,90.742702,17.274193
uniform,n50_m2_r02.txt,data\mtsp\generated\n50_m2_r02.txt,50,2,lkh-wrapper-v3,616.0506223155766,0.001753,True,ortools-gls,525.30792,5.001175,True,90.742702,17.274193
uniform,n50_m2_r03.txt,data\mtsp\generated\n50_m2_r03.txt,50,2,lkh-wrapper-v1,690.4328337898526,0.001997,True,ortools-gls,584.218678,5.000868,True,106.214156,18.180548
uniform,n50_m2_r03.txt,data\mtsp\generated\n50_m2_r03.txt,50,2,lkh-wrapper-v2,638.6280172563726,0.001419,True,ortools-gls,584.218678,5.000868,True,54.409339,9.31318
uniform,n50_m2_r03.txt,data\mtsp\generated\n50_m2_r03.txt,50,2,lkh-wrapper-v3,639.0811942273447,0.001818,True,ortools-gls,584.218678,5.000868,True,54.862516,9.39075
uniform,n50_m2_r04.txt,data\mtsp\generated\n50_m2_r04.txt,50,2,lkh-wrapper-v1,662.6752940088435,0.001955,True,ortools-gls,617.194256,5.000621,True,45.481038,7.368999
uniform,n50_m2_r04.txt,data\mtsp\generated\n50_m2_r04.txt,50,2,lkh-wrapper-v2,676.9309435109515,0.001789,True,ortools-gls,617.194256,5.000621,True,59.736688,9.67875
uniform,n50_m2_r04.txt,data\mtsp\generated\n50_m2_r04.txt,50,2,lkh-wrapper-v3,664.965614861745,0.00206,True,ortools-gls,617.194256,5.000621,True,47.771359,7.740085
uniform,n50_m2_r05.txt,data\mtsp\generated\n50_m2_r05.txt,50,2,lkh-wrapper-v1,628.2640384419714,0.004035,True,ortools-gls,591.190394,5.001269,True,37.073644,6.271016
uniform,n50_m2_r05.txt,data\mtsp\generated\n50_m2_r05.txt,50,2,lkh-wrapper-v2,650.8959664642064,0.001219,True,ortools-gls,591.190394,5.001269,True,59.705572,10.099212
uniform,n50_m2_r05.txt,data\mtsp\generated\n50_m2_r05.txt,50,2,lkh-wrapper-v3,650.8959664642061,0.001746,True,ortools-gls,591.190394,5.001269,True,59.705572,10.099212
uniform,n50_m2_r06.txt,data\mtsp\generated\n50_m2_r06.txt,50,2,lkh-wrapper-v1,705.1078543680161,0.003751,True,ortools-gls,561.569806,5.00047,True,143.538048,25.560143
uniform,n50_m2_r06.txt,data\mtsp\generated\n50_m2_r06.txt,50,2,lkh-wrapper-v2,617.4378402169061,0.002147,True,ortools-gls,561.569806,5.00047,True,55.868034,9.948547
uniform,n50_m2_r06.txt,data\mtsp\generated\n50_m2_r06.txt,50,2,lkh-wrapper-v3,621.5699436878826,0.001406,True,ortools-gls,561.569806,5.00047,True,60.000138,10.68436
uniform,n50_m2_r07.txt,data\mtsp\generated\n50_m2_r07.txt,50,2,lkh-wrapper-v1,633.4821453969918,0.000993,True,ortools-gls,589.024341,5.000654,True,44.457804,7.547702
uniform,n50_m2_r07.txt,data\mtsp\generated\n50_m2_r07.txt,50,2,lkh-wrapper-v2,593.8738898487547,0.003683,True,ortools-gls,589.024341,5.000654,True,4.849549,0.823319
uniform,n50_m2_r07.txt,data\mtsp\generated\n50_m2_r07.txt,50,2,lkh-wrapper-v3,593.8738898487547,0.002425,True,ortools-gls,589.024341,5.000654,True,4.849549,0.823319
uniform,n50_m2_r08.txt,data\mtsp\generated\n50_m2_r08.txt,50,2,lkh-wrapper-v1,668.5998439317764,0.001493,True,ortools-gls,580.853668,5.000799,True,87.746176,15.106417
uniform,n50_m2_r08.txt,data\mtsp\generated\n50_m2_r08.txt,50,2,lkh-wrapper-v2,656.1166603222671,0.004489,True,ortools-gls,580.853668,5.000799,True,75.262992,12.957307
uniform,n50_m2_r08.txt,data\mtsp\generated\n50_m2_r08.txt,50,2,lkh-wrapper-v3,656.1166603222671,0.00293,True,ortools-gls,580.853668,5.000799,True,75.262992,12.957307
uniform,n50_m2_r09.txt,data\mtsp\generated\n50_m2_r09.txt,50,2,lkh-wrapper-v1,643.6389559664061,0.006119,True,ortools-gls,564.744934,5.000932,True,78.894022,13.96985
uniform,n50_m2_r09.txt,data\mtsp\generated\n50_m2_r09.txt,50,2,lkh-wrapper-v2,612.3495707520595,0.00387,True,ortools-gls,564.744934,5.000932,True,47.604637,8.429405
uniform,n50_m2_r09.txt,data\mtsp\generated\n50_m2_r09.txt,50,2,lkh-wrapper-v3,612.3495707520595,0.003631,True,ortools-gls,564.744934,5.000932,True,47.604637,8.429405
uniform,n50_m2_r10.txt,data\mtsp\generated\n50_m2_r10.txt,50,2,lkh-wrapper-v1,636.8102869667816,0.001646,True,ortools-gls,584.598902,5.001491,True,52.211385,8.931147
uniform,n50_m2_r10.txt,data\mtsp\generated\n50_m2_r10.txt,50,2,lkh-wrapper-v2,615.4393197986922,0.003221,True,ortools-gls,584.598902,5.001491,True,30.840418,5.275483
uniform,n50_m2_r10.txt,data\mtsp\generated\n50_m2_r10.txt,50,2,lkh-wrapper-v3,615.4393197986922,0.001512,True,ortools-gls,584.598902,5.001491,True,30.840418,5.275483
uniform,n50_m3_r01.txt,data\mtsp\generated\n50_m3_r01.txt,50,3,lkh-wrapper-v1,777.5725405127988,0.006228,True,ortools-gls,588.257207,5.000294,True,189.315334,32.182408
uniform,n50_m3_r01.txt,data\mtsp\generated\n50_m3_r01.txt,50,3,lkh-wrapper-v2,718.9670013693689,0.003101,True,ortools-gls,588.257207,5.000294,True,130.709794,22.219837
uniform,n50_m3_r01.txt,data\mtsp\generated\n50_m3_r01.txt,50,3,lkh-wrapper-v3,720.0719085984085,0.002025,True,ortools-gls,588.257207,5.000294,True,131.814702,22.407665
uniform,n50_m3_r02.txt,data\mtsp\generated\n50_m3_r02.txt,50,3,lkh-wrapper-v1,763.9750499779256,0.002805,True,ortools-gls,594.010773,5.001277,True,169.964277,28.612996
uniform,n50_m3_r02.txt,data\mtsp\generated\n50_m3_r02.txt,50,3,lkh-wrapper-v2,665.5693185308727,0.002843,True,ortools-gls,594.010773,5.001277,True,71.558546,12.046675
uniform,n50_m3_r02.txt,data\mtsp\generated\n50_m3_r02.txt,50,3,lkh-wrapper-v3,661.4743592416002,0.001821,True,ortools-gls,594.010773,5.001277,True,67.463586,11.3573
uniform,n50_m3_r03.txt,data\mtsp\generated\n50_m3_r03.txt,50,3,lkh-wrapper-v1,745.6465429247901,0.002934,True,ortools-gls,620.924169,5.000928,True,124.722374,20.086571
uniform,n50_m3_r03.txt,data\mtsp\generated\n50_m3_r03.txt,50,3,lkh-wrapper-v2,683.5948753084284,0.004304,True,ortools-gls,620.924169,5.000928,True,62.670706,10.093134
uniform,n50_m3_r03.txt,data\mtsp\generated\n50_m3_r03.txt,50,3,lkh-wrapper-v3,684.7664637733252,0.00485,True,ortools-gls,620.924169,5.000928,True,63.842295,10.281818
uniform,n50_m3_r04.txt,data\mtsp\generated\n50_m3_r04.txt,50,3,lkh-wrapper-v1,703.6795876204565,0.00275,True,ortools-gls,561.837692,5.001228,True,141.841896,25.246063
uniform,n50_m3_r04.txt,data\mtsp\generated\n50_m3_r04.txt,50,3,lkh-wrapper-v2,660.0685721177102,0.003026,True,ortools-gls,561.837692,5.001228,True,98.23088,17.483854
uniform,n50_m3_r04.txt,data\mtsp\generated\n50_m3_r04.txt,50,3,lkh-wrapper-v3,660.0685721177103,0.002515,True,ortools-gls,561.837692,5.001228,True,98.23088,17.483854
uniform,n50_m3_r05.txt,data\mtsp\generated\n50_m3_r05.txt,50,3,lkh-wrapper-v1,755.8643153841751,0.001864,True,ortools-gls,576.265521,5.000286,True,179.598794,31.165979
uniform,n50_m3_r05.txt,data\mtsp\generated\n50_m3_r05.txt,50,3,lkh-wrapper-v2,646.5042705166659,0.002647,True,ortools-gls,576.265521,5.000286,True,70.23875,12.188609
uniform,n50_m3_r05.txt,data\mtsp\generated\n50_m3_r05.txt,50,3,lkh-wrapper-v3,646.5042705166658,0.001644,True,ortools-gls,576.265521,5.000286,True,70.23875,12.188609
uniform,n50_m3_r06.txt,data\mtsp\generated\n50_m3_r06.txt,50,3,lkh-wrapper-v1,663.1365440920415,0.002248,True,ortools-gls,578.221371,5.00012,True,84.915173,14.685582
uniform,n50_m3_r06.txt,data\mtsp\generated\n50_m3_r06.txt,50,3,lkh-wrapper-v2,652.8893262469097,0.002846,True,ortools-gls,578.221371,5.00012,True,74.667955,12.913386
uniform,n50_m3_r06.txt,data\mtsp\generated\n50_m3_r06.txt,50,3,lkh-wrapper-v3,655.0550043956429,0.002967,True,ortools-gls,578.221371,5.00012,True,76.833633,13.287927
uniform,n50_m3_r07.txt,data\mtsp\generated\n50_m3_r07.txt,50,3,lkh-wrapper-v1,756.793423544616,0.003083,True,ortools-gls,572.053302,5.000878,True,184.740122,32.294215
uniform,n50_m3_r07.txt,data\mtsp\generated\n50_m3_r07.txt,50,3,lkh-wrapper-v2,640.7505175377269,0.001878,True,ortools-gls,572.053302,5.000878,True,68.697216,12.008884
uniform,n50_m3_r07.txt,data\mtsp\generated\n50_m3_r07.txt,50,3,lkh-wrapper-v3,640.7505175377269,0.001437,True,ortools-gls,572.053302,5.000878,True,68.697216,12.008884
uniform,n50_m3_r08.txt,data\mtsp\generated\n50_m3_r08.txt,50,3,lkh-wrapper-v1,622.5945052271684,0.002333,True,ortools-gls,544.474307,5.000857,True,78.120198,14.347821
uniform,n50_m3_r08.txt,data\mtsp\generated\n50_m3_r08.txt,50,3,lkh-wrapper-v2,622.2677477757377,0.002052,True,ortools-gls,544.474307,5.000857,True,77.793441,14.287808
uniform,n50_m3_r08.txt,data\mtsp\generated\n50_m3_r08.txt,50,3,lkh-wrapper-v3,659.2412840076673,0.00235,True,ortools-gls,544.474307,5.000857,True,114.766977,21.078493
uniform,n50_m3_r09.txt,data\mtsp\generated\n50_m3_r09.txt,50,3,lkh-wrapper-v1,647.8547276916945,0.001884,True,ortools-gls,570.151705,5.000716,True,77.703023,13.628482
uniform,n50_m3_r09.txt,data\mtsp\generated\n50_m3_r09.txt,50,3,lkh-wrapper-v2,677.4232365858713,0.002257,True,ortools-gls,570.151705,5.000716,True,107.271532,18.81456
uniform,n50_m3_r09.txt,data\mtsp\generated\n50_m3_r09.txt,50,3,lkh-wrapper-v3,677.1464014823391,0.001779,True,ortools-gls,570.151705,5.000716,True,106.994696,18.766005
uniform,n50_m3_r10.txt,data\mtsp\generated\n50_m3_r10.txt,50,3,lkh-wrapper-v1,693.1212904539267,0.001624,True,ortools-gls,586.119419,5.000654,True,107.001871,18.255985
uniform,n50_m3_r10.txt,data\mtsp\generated\n50_m3_r10.txt,50,3,lkh-wrapper-v2,695.2165737459383,0.003965,True,ortools-gls,586.119419,5.000654,True,109.097155,18.613469
uniform,n50_m3_r10.txt,data\mtsp\generated\n50_m3_r10.txt,50,3,lkh-wrapper-v3,709.7778341377268,0.002249,True,ortools-gls,586.119419,5.000654,True,123.658415,21.097819
uniform,n50_m5_r01.txt,data\mtsp\generated\n50_m5_r01.txt,50,5,lkh-wrapper-v1,987.5501084324763,0.002255,True,ortools-gls,574.071163,5.000855,True,413.478945,72.02573
uniform,n50_m5_r01.txt,data\mtsp\generated\n50_m5_r01.txt,50,5,lkh-wrapper-v2,736.9292551651504,0.002046,True,ortools-gls,574.071163,5.000855,True,162.858092,28.368973
uniform,n50_m5_r01.txt,data\mtsp\generated\n50_m5_r01.txt,50,5,lkh-wrapper-v3,736.9292551651504,0.001936,True,ortools-gls,574.071163,5.000855,True,162.858092,28.368973
uniform,n50_m5_r02.txt,data\mtsp\generated\n50_m5_r02.txt,50,5,lkh-wrapper-v1,895.5699195061852,0.003608,True,ortools-gls,624.500882,5.000942,True,271.069038,43.405709
uniform,n50_m5_r02.txt,data\mtsp\generated\n50_m5_r02.txt,50,5,lkh-wrapper-v2,722.2836849763427,0.003702,True,ortools-gls,624.500882,5.000942,True,97.782803,15.657753
uniform,n50_m5_r02.txt,data\mtsp\generated\n50_m5_r02.txt,50,5,lkh-wrapper-v3,742.2345412163797,0.001948,True,ortools-gls,624.500882,5.000942,True,117.733659,18.852441
uniform,n50_m5_r03.txt,data\mtsp\generated\n50_m5_r03.txt,50,5,lkh-wrapper-v1,995.9082679757811,0.002136,True,ortools-gls,591.115041,5.000329,True,404.793227,68.479602
uniform,n50_m5_r03.txt,data\mtsp\generated\n50_m5_r03.txt,50,5,lkh-wrapper-v2,774.4073482525583,0.002125,True,ortools-gls,591.115041,5.000329,True,183.292307,31.007891
uniform,n50_m5_r03.txt,data\mtsp\generated\n50_m5_r03.txt,50,5,lkh-wrapper-v3,778.1212083415878,0.001552,True,ortools-gls,591.115041,5.000329,True,187.006167,31.636171
uniform,n50_m5_r04.txt,data\mtsp\generated\n50_m5_r04.txt,50,5,lkh-wrapper-v1,829.7380380755346,0.00286,True,ortools-gls,566.021614,5.001291,True,263.716424,46.591229
uniform,n50_m5_r04.txt,data\mtsp\generated\n50_m5_r04.txt,50,5,lkh-wrapper-v2,677.6932845107724,0.002618,True,ortools-gls,566.021614,5.001291,True,111.671671,19.729224
uniform,n50_m5_r04.txt,data\mtsp\generated\n50_m5_r04.txt,50,5,lkh-wrapper-v3,677.6932845107724,0.002217,True,ortools-gls,566.021614,5.001291,True,111.671671,19.729224
uniform,n50_m5_r05.txt,data\mtsp\generated\n50_m5_r05.txt,50,5,lkh-wrapper-v1,906.4724148195696,0.003324,True,ortools-gls,583.694474,5.000329,True,322.777941,55.299126
uniform,n50_m5_r05.txt,data\mtsp\generated\n50_m5_r05.txt,50,5,lkh-wrapper-v2,806.0311342066009,0.002614,True,ortools-gls,583.694474,5.000329,True,222.33666,38.091274
uniform,n50_m5_r05.txt,data\mtsp\generated\n50_m5_r05.txt,50,5,lkh-wrapper-v3,785.1426339107711,0.002265,True,ortools-gls,583.694474,5.000329,True,201.44816,34.512604
uniform,n50_m5_r06.txt,data\mtsp\generated\n50_m5_r06.txt,50,5,lkh-wrapper-v1,801.2661855159663,0.002371,True,ortools-gls,595.232052,5.000131,True,206.034134,34.614086
uniform,n50_m5_r06.txt,data\mtsp\generated\n50_m5_r06.txt,50,5,lkh-wrapper-v2,725.971995153707,0.00255,True,ortools-gls,595.232052,5.000131,True,130.739943,21.964533
uniform,n50_m5_r06.txt,data\mtsp\generated\n50_m5_r06.txt,50,5,lkh-wrapper-v3,748.4967723436376,0.001768,True,ortools-gls,595.232052,5.000131,True,153.26472,25.748734
uniform,n50_m5_r07.txt,data\mtsp\generated\n50_m5_r07.txt,50,5,lkh-wrapper-v1,994.2036155822454,0.004097,True,ortools-gls,532.473184,5.001027,True,461.730432,86.714307
uniform,n50_m5_r07.txt,data\mtsp\generated\n50_m5_r07.txt,50,5,lkh-wrapper-v2,694.4793932601877,0.002707,True,ortools-gls,532.473184,5.001027,True,162.006209,30.425233
uniform,n50_m5_r07.txt,data\mtsp\generated\n50_m5_r07.txt,50,5,lkh-wrapper-v3,692.1660736663366,0.001933,True,ortools-gls,532.473184,5.001027,True,159.69289,29.990785
uniform,n50_m5_r08.txt,data\mtsp\generated\n50_m5_r08.txt,50,5,lkh-wrapper-v1,1076.8489105547137,0.002474,True,ortools-gls,629.071317,5.000092,True,447.777594,71.180736
uniform,n50_m5_r08.txt,data\mtsp\generated\n50_m5_r08.txt,50,5,lkh-wrapper-v2,704.4879181233559,0.002299,True,ortools-gls,629.071317,5.000092,True,75.416601,11.988561
uniform,n50_m5_r08.txt,data\mtsp\generated\n50_m5_r08.txt,50,5,lkh-wrapper-v3,704.4879181233559,0.001937,True,ortools-gls,629.071317,5.000092,True,75.416601,11.988561
uniform,n50_m5_r09.txt,data\mtsp\generated\n50_m5_r09.txt,50,5,lkh-wrapper-v1,1046.8083231261498,0.002618,True,ortools-gls,577.408738,5.00013,True,469.399585,81.29416
uniform,n50_m5_r09.txt,data\mtsp\generated\n50_m5_r09.txt,50,5,lkh-wrapper-v2,752.3296419550109,0.002903,True,ortools-gls,577.408738,5.00013,True,174.920904,30.294121
uniform,n50_m5_r09.txt,data\mtsp\generated\n50_m5_r09.txt,50,5,lkh-wrapper-v3,752.3296419550109,0.001642,True,ortools-gls,577.408738,5.00013,True,174.920904,30.294121
uniform,n50_m5_r10.txt,data\mtsp\generated\n50_m5_r10.txt,50,5,lkh-wrapper-v1,967.0575491171031,0.001855,True,ortools-gls,608.088124,5.000169,True,358.969425,59.032468
uniform,n50_m5_r10.txt,data\mtsp\generated\n50_m5_r10.txt,50,5,lkh-wrapper-v2,659.7048077553482,0.003248,True,ortools-gls,608.088124,5.000169,True,51.616684,8.488356
uniform,n50_m5_r10.txt,data\mtsp\generated\n50_m5_r10.txt,50,5,lkh-wrapper-v3,665.4999100654925,0.001885,True,ortools-gls,608.088124,5.000169,True,57.411786,9.44136
