base,n,m,instance_filename,solver,seed,time_seconds,valid,objective,sum,makespan,min_route,range,std,gini,balance_ratio,n_nonempty
rat99,99,5,rat99_m5.txt,2opt+greed,3,8.1e-05,True,2495.5332182501525,2495.5332182501525,567.2188366390685,371.82709769255615,195.39173894651236,70.65508631110113,0.07391322695351236,1.1364682154717975,5
rat99,99,5,rat99_m5.txt,2opt+greed,4,7.6e-05,True,2495.5332182501525,2495.5332182501525,567.2188366390685,371.82709769255615,195.39173894651236,70.65508631110113,0.07391322695351236,1.1364682154717975,5
rat99,99,5,rat99_m5.txt,2opt+greed,5,0.000135,True,2495.5332182501525,2495.5332182501525,567.2188366390685,371.82709769255615,195.39173894651236,70.65508631110113,0.07391322695351236,1.1364682154717975,5
eil76,76,3,eil76_m3.txt,lkh_v21_minmax,5,13.236926,True,584.9074647922782,584.9074647922782,195.7222489851959,193.6135426597648,2.1087063254311147,0.9605317078547777,0.002403464311151044,1.0038626317824682,3
rat99,99,7,rat99_m7.txt,lkh_v21_minsum,1,13.251886,True,1219.2437686776964,1219.2437686776964,1219.2437686776964,0.0,1219.2437686776964,426.6464436183319,0.8571428571428571,7.0,1
eil76,76,5,eil76_m5.txt,lkh_v21_minmax,1,13.235471,True,641.8139551635107,641.8139551635107,169.90557325701272,10.770329614269007,159.13524364274372,59.64544953855365,0.21181381255200085,1.3236357038522713,5
rat99,99,7,rat99_m7.txt,lkh_v21_minsum,2,13.238722,True,1219.2437686776968,1219.2437686776968,1219.2437686776968,0.0,1219.2437686776968,426.64644361833206,0.8571428571428572,6.999999999999999,1
eil76,76,5,eil76_m5.txt,lkh_v21_minmax,2,13.245214,True,800.01957824375,800.01957824375,176.24827257303346,139.08405727739745,37.16421529563601,16.394203666008373,0.05417599452142946,1.1015247461814874,5
rat99,99,7,rat99_m7.txt,lkh_v21_minsum,3,13.234266,True,1219.2437686776964,1219.2437686776964,1219.2437686776964,0.0,1219.2437686776964,426.6464436183319,0.8571428571428571,7.0,1
eil76,76,5,eil76_m5.txt,lkh_v21_minmax,3,13.246236,True,646.6437823836217,646.6437823836217,159.5918584295451,10.770329614269007,148.8215288152761,59.281578354353584,0.18491237928741924,1.23400133719114,5
rat99,99,7,rat99_m7.txt,lkh_v21_minsum,4,13.234555,True,1219.2437686776968,1219.2437686776968,1219.2437686776968,0.0,1219.2437686776968,426.64644361833206,0.8571428571428572,6.999999999999999,1
eil76,76,5,eil76_m5.txt,lkh_v21_minmax,4,13.233842,True,646.535097854106,646.535097854106,162.81440629590392,10.770329614269007,152.04407668163492,59.33494603474001,0.191563380914361,1.2591304542962636,5
rat99,99,7,rat99_m7.txt,lkh_v21_minsum,5,13.241066,True,1219.2437686776968,1219.2437686776968,1219.2437686776968,0.0,1219.2437686776968,426.64644361833206,0.8571428571428572,6.999999999999999,1
eil76,76,5,eil76_m5.txt,lkh_v21_minmax,5,13.243043,True,813.8449795105698,813.8449795105698,176.24827257303346,145.98414566339312,30.26412690964034,12.882955557289582,0.042597978294863566,1.0828123107611087,5
rat99,99,7,rat99_m7.txt,lkh_v21_minsum_cap,1,13.237653,True,1254.7373468781254,1254.7373468781254,1254.7373468781254,0.0,1254.7373468781254,439.06660872356383,0.8571428571428573,7.0,1
eil76,76,7,eil76_m7.txt,lkh_v21_minmax,1,13.245475,True,873.4303506742768,873.4303506742768,167.42267366400077,89.90254676095648,77.52012690304429,26.68572902758637,0.11972793860808187,1.3417884033263425,7
rat99,99,7,rat99_m7.txt,lkh_v21_minsum_cap,2,13.244513,True,1262.346489691577,1262.346489691577,1262.346489691577,0.0,1262.346489691577,441.72925404826697,0.8571428571428572,6.999999999999999,1
eil76,76,7,eil76_m7.txt,lkh_v21_minmax,2,13.307825,True,674.5836693230157,674.5836693230156,159.5918584295451,10.770329614269007,148.8215288152761,65.27663183616285,0.3597953060359067,1.656048107609742,7
rat99,99,7,rat99_m7.txt,lkh_v21_minsum_cap,3,13.236305,True,1273.9603045222464,1273.9603045222464,1273.9603045222464,0.0,1273.9603045222464,445.79324266288234,0.8571428571428572,7.0,1
eil76,76,7,eil76_m7.txt,lkh_v21_minmax,3,13.243305,True,710.0226314308395,710.0226314308394,181.8317651536902,10.770329614269007,171.0614355394212,63.35691422449193,0.3377400799335813,1.7926504025806003,7
rat99,99,7,rat99_m7.txt,lkh_v21_minsum_cap,4,13.247045,True,1248.6586920304126,1248.6586920304126,1248.6586920304126,0.0,1248.6586920304126,436.9395226236507,0.8571428571428571,7.0,1
eil76,76,7,eil76_m7.txt,lkh_v21_minmax,4,13.264904,True,675.5112227530964,675.5112227530964,159.96975888077034,10.770329614269007,149.19942926650134,65.40485715389032,0.36024573929071924,1.6576901677541516,7
rat99,99,7,rat99_m7.txt,lkh_v21_minsum_cap,5,13.23869,True,1275.3895541318764,1275.3895541318764,1275.3895541318764,0.0,1275.3895541318764,446.2933758426917,0.8571428571428571,7.000000000000001,1
rat99,99,7,rat99_m7.txt,2opt+greed,1,6.8e-05,True,3408.349382521633,3408.3493825216333,563.4299193245793,427.04997363434285,136.3799456902364,42.36355334466963,0.04761514525217867,1.1571611336259544,7
rat99,99,7,rat99_m7.txt,2opt+greed,2,0.000134,True,3408.349382521633,3408.3493825216333,563.4299193245793,427.04997363434285,136.3799456902364,42.36355334466963,0.04761514525217867,1.1571611336259544,7
rat99,99,7,rat99_m7.txt,2opt+greed,3,0.000107,True,3408.349382521633,3408.3493825216333,563.4299193245793,427.04997363434285,136.3799456902364,42.36355334466963,0.04761514525217867,1.1571611336259544,7
rat99,99,7,rat99_m7.txt,2opt+greed,4,0.00016,True,3408.349382521633,3408.3493825216333,563.4299193245793,427.04997363434285,136.3799456902364,42.36355334466963,0.04761514525217867,1.1571611336259544,7
rat99,99,7,rat99_m7.txt,2opt+greed,5,6.6e-05,True,3408.349382521633,3408.3493825216333,563.4299193245793,427.04997363434285,136.3799456902364,42.36355334466963,0.04761514525217867,1.1571611336259544,7
eil76,76,7,eil76_m7.txt,lkh_v21_minmax,5,13.241108,True,733.8968576591546,733.8968576591546,164.18154394878593,10.770329614269007,153.41121433451693,60.03879437867369,0.2906324455387398,1.5659840966034764,7
rat99,99,2,rat99_m2.txt,lkh_v21_minmax,1,13.235401,True,1360.0533120730834,1360.0533120730834,680.3524032005539,679.7009088725296,0.6514943280243415,0.32574716401217074,0.00023951058471056942,1.0004790211694212,2
rat99,99,2,rat99_m2.txt,lkh_v21_minmax,2,13.247306,True,1355.7484180260267,1355.7484180260267,678.015666913843,677.7327511121838,0.2829158016592146,0.1414579008296073,0.00010433934419453011,1.0002086786883893,2
rat99,99,2,rat99_m2.txt,lkh_v21_minmax,3,13.23498,True,1356.9311081508617,1356.9311081508617,679.6264912001706,677.3046169506913,2.321874249479265,1.1609371247396325,0.0008555608444423408,1.0017111216888848,2
rat99,99,2,rat99_m2.txt,lkh_v21_minmax,4,13.295308,True,1331.7559479812744,1331.7559479812744,665.9908970185239,665.7650509627505,0.2258460557734452,0.1129230278867226,8.479258384983791e-05,1.0001695851676997,2
rat99,99,2,rat99_m2.txt,lkh_v21_minmax,5,13.234543,True,1362.9653735484942,1362.9653735484942,681.6307324166111,681.3346411318831,0.296091284727936,0.148045642363968,0.00010862025201603594,1.0002172405040322,2
rat99,99,3,rat99_m3.txt,lkh_v21_minmax,1,13.238503,True,1382.2213017614026,1382.2213017614026,678.2428807440639,28.42534080710379,649.8175399369601,305.69490624579737,0.31341702861853826,1.4720715413944794,3
rat99,99,3,rat99_m3.txt,lkh_v21_minmax,2,13.241079,True,1572.4867034368776,1572.4867034368776,524.3414771666992,523.9925090797436,0.34896808695555137,0.14262448484042634,0.00014794744578458034,1.0003419603243986,3
rat99,99,3,rat99_m3.txt,lkh_v21_minmax,3,13.241899,True,1749.9205979238159,1749.9205979238159,602.1316774483026,561.0793391964464,41.05233825185621,16.931380581012224,0.015639695614594377,1.0322725696743589,3
rat99,99,3,rat99_m3.txt,lkh_v21_minmax,4,13.237313,True,1546.7431384088782,1546.7431384088782,517.723017656744,514.1759017434583,3.5471159132856656,1.5389809371929886,0.001528853681952025,1.0041544807290783,3
rat99,99,3,rat99_m3.txt,lkh_v21_minmax,5,13.241027,True,1568.1210066807348,1568.1210066807348,523.056876388899,522.2794691809258,0.7774072079731695,0.3220907413034008,0.0003305047695771552,1.0006693504401065,3
rat99,99,5,rat99_m5.txt,lkh_v21_minmax,1,13.235597,True,1606.3247085305513,1606.3247085305513,518.5801401769443,28.42534080710379,490.1547993698405,236.84493473137437,0.36367166020715436,1.614182168222189,5
rat99,99,5,rat99_m5.txt,lkh_v21_minmax,2,13.244188,True,1645.842334911511,1645.842334911511,528.6152891456278,28.42534080710379,500.189948338524,243.28675665803442,0.3631175372267177,1.6059110825279896,5
rat99,99,5,rat99_m5.txt,lkh_v21_minmax,3,13.252178,True,1607.6897142552723,1607.6897142552723,518.5801401769443,28.42534080710379,490.1547993698405,237.06579684589985,0.3635442107911054,1.6128116500924599,5
rat99,99,5,rat99_m5.txt,lkh_v21_minmax,4,13.236435,True,1606.3247085305516,1606.3247085305513,518.5801401769443,28.42534080710379,490.1547993698405,236.8449347313744,0.36367166020715436,1.614182168222189,5
rat99,99,5,rat99_m5.txt,lkh_v21_minmax,5,13.240412,True,1606.3247085305516,1606.3247085305516,518.5801401769443,28.42534080710379,490.1547993698405,236.84493473137442,0.3636716602071543,1.6141821682221889,5
rat99,99,7,rat99_m7.txt,lkh_v21_minmax,1,13.237866,True,1970.498911175045,1970.4989111750451,468.65720653472044,28.42534080710379,440.23186572761665,212.66853410703249,0.37836605365501264,1.6648577815182655,7
rat99,99,7,rat99_m7.txt,lkh_v21_minmax,2,13.25035,True,2390.2623251794907,2390.2623251794907,553.9480246181762,28.42534080710379,525.5226838110724,193.37355133660031,0.28232542114168463,1.6222638542554328,7
rat99,99,7,rat99_m7.txt,lkh_v21_minmax,3,13.235104,True,2317.9825473293718,2317.9825473293718,457.3288686263195,28.42534080710379,428.9035278192157,189.78787091978944,0.26450743465269566,1.3810725555602512,7
rat99,99,7,rat99_m7.txt,lkh_v21_minmax,4,13.251938,True,2301.3956810818845,2301.3956810818845,452.47138355361693,28.42534080710379,424.04604274651314,188.24009627063876,0.2625873585315091,1.376251685406124,7
rat99,99,7,rat99_m7.txt,lkh_v21_minmax,5,13.233795,True,2606.052531690121,2606.052531690121,493.3989680474143,222.8508622850503,270.548105762364,99.58110788706999,0.1506855135118718,1.3252966831378445,7
